Transaction ID,Company Name,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference
1202467,Global Finance Corp,2623476070,2025-03-04,JPY,Primary Info 5811,Secondary Info 5811,75415.98,41427.39,33988.59
1760255,Global Finance Corp,2623476070,2025-03-23,INR,Primary Info 5812,Secondary Info 5812,416932.16,454442.31,-37510.15
2092837,Global Finance Corp,2623476070,2025-03-17,CAD,Primary Info 5813,Secondary Info 5813,228301.48,480822.65,-252521.17
2283698,Global Finance Corp,2623476070,2025-03-04,CAD,Primary Info 5814,Secondary Info 5814,111469.3,136567.88,-25098.58
8935958,Global Finance Corp,2623476070,2025-03-19,GBP,Primary Info 5815,Secondary Info 5815,292215.72,259236.3,32979.42
6370053,Global Finance Corp,2623476070,2025-03-03,CAD,Primary Info 5816,Secondary Info 5816,269108.11,470542.75,-201434.64
2274041,Global Finance Corp,2623476070,2025-03-11,AUD,Primary Info 5817,Secondary Info 5817,257223.21,198437.15,58786.06
1689514,Global Finance Corp,2623476070,2025-03-20,GBP,Primary Info 5818,Secondary Info 5818,263805.41,88452.63,175352.78
2952516,Global Finance Corp,2623476070,2025-03-26,INR,Primary Info 5819,Secondary Info 5819,300167.05,405521.2,-105354.15
2672101,Global Finance Corp,2623476070,2025-03-12,CAD,Primary Info 5820,Secondary Info 5820,94300.2,122229.25,-27929.05
2689704,Global Finance Corp,2623476070,2025-03-26,USD,Primary Info 5821,Secondary Info 5821,74292.06,275500.37,-201208.31
1798742,Global Finance Corp,2623476070,2025-03-01,USD,Primary Info 5822,Secondary Info 5822,485465.11,149830.53,335634.58
3081652,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 5823,Secondary Info 5823,155406.38,427679.9,-272273.52
1903018,Global Finance Corp,2623476070,2025-03-04,GBP,Primary Info 5824,Secondary Info 5824,337597.35,374657.43,-37060.08
2426202,Global Finance Corp,2623476070,2025-03-01,INR,Primary Info 5825,Secondary Info 5825,359549.0,142473.34,217075.66
1000675,Global Finance Corp,2623476070,2025-03-27,JPY,Primary Info 5826,Secondary Info 5826,160363.7,82782.98,77580.72
2516605,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 5827,Secondary Info 5827,392982.57,362993.22,29989.35
9878754,Global Finance Corp,2623476070,2025-03-23,USD,Primary Info 5828,Secondary Info 5828,458848.31,108910.44,349937.87
3109591,Global Finance Corp,2623476070,2025-03-21,INR,Primary Info 5829,Secondary Info 5829,221203.64,370390.83,-149187.19
2730415,Global Finance Corp,2623476070,2025-03-25,CAD,Primary Info 5830,Secondary Info 5830,404473.74,7895.69,396578.05
2598083,Global Finance Corp,2623476070,2025-03-12,JPY,Primary Info 5831,Secondary Info 5831,295020.0,25542.9,269477.1
1317344,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 5832,Secondary Info 5832,260822.49,400753.22,-139930.73
1536287,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 5833,Secondary Info 5833,445222.65,473573.81,-28351.16
1015439,Global Finance Corp,2623476070,2025-03-06,CAD,Primary Info 5834,Secondary Info 5834,164237.42,99035.65,65201.77
2808329,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 5835,Secondary Info 5835,435126.31,158103.56,277022.75
4162647,Global Finance Corp,2623476070,2025-03-13,JPY,Primary Info 5836,Secondary Info 5836,392630.81,424791.93,-32161.12
4010394,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 5837,Secondary Info 5837,84315.63,380926.64,-296611.01
1580030,Global Finance Corp,2623476070,2025-03-14,GBP,Primary Info 5838,Secondary Info 5838,329627.1,298241.39,31385.71
2796517,Global Finance Corp,2623476070,2025-03-07,AUD,Primary Info 5839,Secondary Info 5839,308843.71,145895.5,162948.21
8569823,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 5840,Secondary Info 5840,59533.61,222217.0,-162683.39
8789039,Global Finance Corp,2623476070,2025-03-19,USD,Primary Info 5841,Secondary Info 5841,390894.76,214302.14,176592.62
4632885,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 5842,Secondary Info 5842,99445.53,282010.71,-182565.18
2333992,Global Finance Corp,2623476070,2025-03-21,GBP,Primary Info 5843,Secondary Info 5843,441263.9,47166.66,394097.24
9325604,Global Finance Corp,2623476070,2025-03-08,INR,Primary Info 5844,Secondary Info 5844,442080.96,396716.15,45364.81
3210376,Global Finance Corp,2623476070,2025-03-05,USD,Primary Info 5845,Secondary Info 5845,119086.08,304359.96,-185273.88
2337314,Global Finance Corp,2623476070,2025-03-12,USD,Primary Info 5846,Secondary Info 5846,417093.41,45379.06,371714.35
2122316,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 5847,Secondary Info 5847,59120.19,317586.21,-258466.02
3855480,Global Finance Corp,2623476070,2025-03-15,EUR,Primary Info 5848,Secondary Info 5848,81715.14,7419.57,74295.57
2747473,Global Finance Corp,2623476070,2025-03-12,USD,Primary Info 5849,Secondary Info 5849,204356.99,316022.69,-111665.7
2954840,Global Finance Corp,2623476070,2025-03-27,INR,Primary Info 5850,Secondary Info 5850,194555.16,225119.72,-30564.56
1866792,Global Finance Corp,2623476070,2025-03-07,JPY,Primary Info 5851,Secondary Info 5851,97683.77,112019.85,-14336.08
2382367,Global Finance Corp,2623476070,2025-03-06,CAD,Primary Info 5852,Secondary Info 5852,38281.71,413532.39,-375250.68
4847839,Global Finance Corp,2623476070,2025-03-25,CAD,Primary Info 5853,Secondary Info 5853,426024.38,219137.29,206887.09
1984228,Global Finance Corp,2623476070,2025-03-23,EUR,Primary Info 5854,Secondary Info 5854,339860.41,456775.78,-116915.37
3333096,Global Finance Corp,2623476070,2025-03-28,CAD,Primary Info 5855,Secondary Info 5855,237872.75,314415.17,-76542.42
1907005,Global Finance Corp,2623476070,2025-03-22,JPY,Primary Info 5856,Secondary Info 5856,453814.54,438379.6,15434.94
1272782,Global Finance Corp,2623476070,2025-03-04,USD,Primary Info 5857,Secondary Info 5857,438929.14,57871.45,381057.69
2896475,Global Finance Corp,2623476070,2025-03-04,JPY,Primary Info 5858,Secondary Info 5858,295238.84,120034.79,175204.05
2841979,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 5859,Secondary Info 5859,421906.34,361223.91,60682.43
1260629,Global Finance Corp,2623476070,2025-03-13,USD,Primary Info 5860,Secondary Info 5860,354762.04,6303.36,348458.68
3384129,Global Finance Corp,2623476070,2025-03-24,AUD,Primary Info 5861,Secondary Info 5861,133106.56,323120.8,-190014.24
2734094,Global Finance Corp,2623476070,2025-03-12,JPY,Primary Info 5862,Secondary Info 5862,254070.94,323473.12,-69402.18
2626605,Global Finance Corp,2623476070,2025-03-05,GBP,Primary Info 5863,Secondary Info 5863,348202.68,389536.95,-41334.27
1396885,Global Finance Corp,2623476070,2025-03-07,AUD,Primary Info 5864,Secondary Info 5864,75234.96,197218.22,-121983.26
2353634,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 5865,Secondary Info 5865,348818.4,87393.04,261425.36
3136556,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 5866,Secondary Info 5866,142730.22,219483.22,-76753.0
2630111,Global Finance Corp,2623476070,2025-03-05,INR,Primary Info 5867,Secondary Info 5867,175805.26,113613.1,62192.16
1252326,Global Finance Corp,2623476070,2025-03-26,GBP,Primary Info 5868,Secondary Info 5868,235658.08,199466.46,36191.62
9912266,Global Finance Corp,2623476070,2025-03-26,GBP,Primary Info 5869,Secondary Info 5869,73568.45,352611.67,-279043.22
1423620,Global Finance Corp,2623476070,2025-03-04,CAD,Primary Info 5870,Secondary Info 5870,153233.71,180024.57,-26790.86
3328017,Global Finance Corp,2623476070,2025-03-08,GBP,Primary Info 5871,Secondary Info 5871,213686.54,421220.75,-207534.21
1617611,Global Finance Corp,2623476070,2025-03-03,CAD,Primary Info 5872,Secondary Info 5872,64275.76,164035.44,-99759.68
1752231,Global Finance Corp,2623476070,2025-03-01,JPY,Primary Info 5873,Secondary Info 5873,452476.26,65636.76,386839.5
1577324,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 5874,Secondary Info 5874,331850.67,24307.03,307543.64
1089284,Global Finance Corp,2623476070,2025-03-03,USD,Primary Info 5875,Secondary Info 5875,422068.0,235599.55,186468.45
2078557,Global Finance Corp,2623476070,2025-03-10,CAD,Primary Info 5876,Secondary Info 5876,277636.74,285009.54,-7372.8
3339681,Global Finance Corp,2623476070,2025-03-21,USD,Primary Info 5877,Secondary Info 5877,84672.9,388124.58,-303451.68
1526582,Global Finance Corp,2623476070,2025-03-05,GBP,Primary Info 5878,Secondary Info 5878,406382.79,284997.75,121385.04
4385178,Global Finance Corp,2623476070,2025-03-17,AUD,Primary Info 5879,Secondary Info 5879,343347.76,252757.57,90590.19
2938764,Global Finance Corp,2623476070,2025-03-22,INR,Primary Info 5880,Secondary Info 5880,339758.88,386672.7,-46913.82
2711256,Global Finance Corp,2623476070,2025-03-27,JPY,Primary Info 5881,Secondary Info 5881,388296.07,387428.49,867.58
2231503,Global Finance Corp,2623476070,2025-03-17,USD,Primary Info 5882,Secondary Info 5882,128044.94,456664.92,-328619.98
2437984,Global Finance Corp,2623476070,2025-03-20,AUD,Primary Info 5883,Secondary Info 5883,442764.85,402249.5,40515.35
2897345,Global Finance Corp,2623476070,2025-03-23,EUR,Primary Info 5884,Secondary Info 5884,280942.8,109898.59,171044.21
1171089,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 5885,Secondary Info 5885,144899.43,342022.9,-197123.47
1878819,Global Finance Corp,2623476070,2025-03-03,USD,Primary Info 5886,Secondary Info 5886,120819.27,425499.14,-304679.87
1241008,Global Finance Corp,2623476070,2025-03-22,GBP,Primary Info 5887,Secondary Info 5887,154920.28,486625.09,-331704.81
7678619,Global Finance Corp,2623476070,2025-03-18,CAD,Primary Info 5888,Secondary Info 5888,239524.27,147515.16,92009.11
4091965,Global Finance Corp,2623476070,2025-03-26,GBP,Primary Info 5889,Secondary Info 5889,386356.49,355693.98,30662.51
2199565,Global Finance Corp,2623476070,2025-03-02,AUD,Primary Info 5890,Secondary Info 5890,249083.35,175269.93,73813.42
5122986,Global Finance Corp,2623476070,2025-03-28,JPY,Primary Info 5891,Secondary Info 5891,221613.8,176927.29,44686.51
1826965,Global Finance Corp,2623476070,2025-03-10,GBP,Primary Info 5892,Secondary Info 5892,412510.95,398366.97,14143.98
1098873,Global Finance Corp,2623476070,2025-03-21,CAD,Primary Info 5893,Secondary Info 5893,348380.41,283060.3,65320.11
7100786,Global Finance Corp,2623476070,2025-03-23,USD,Primary Info 5894,Secondary Info 5894,231186.14,294940.42,-63754.28
9949809,Global Finance Corp,2623476070,2025-03-15,GBP,Primary Info 5895,Secondary Info 5895,291594.82,97884.25,193710.57
3024970,Global Finance Corp,2623476070,2025-03-09,GBP,Primary Info 5896,Secondary Info 5896,43489.53,321400.11,-277910.58
2898125,Global Finance Corp,2623476070,2025-03-27,USD,Primary Info 5897,Secondary Info 5897,24493.33,88680.77,-64187.44
1404380,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 5898,Secondary Info 5898,247152.36,232924.91,14227.45
2124491,Global Finance Corp,2623476070,2025-03-17,INR,Primary Info 5899,Secondary Info 5899,5673.0,215336.09,-209663.09
1796449,Global Finance Corp,2623476070,2025-03-07,AUD,Primary Info 5900,Secondary Info 5900,253521.5,49226.15,204295.35
2719183,Global Finance Corp,2623476070,2025-03-07,USD,Primary Info 5901,Secondary Info 5901,445911.3,85544.42,360366.88
3413866,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 5902,Secondary Info 5902,299674.14,43606.09,256068.05
2806436,Global Finance Corp,2623476070,2025-03-28,INR,Primary Info 5903,Secondary Info 5903,282814.79,288344.17,-5529.38
3110856,Global Finance Corp,2623476070,2025-03-15,AUD,Primary Info 5904,Secondary Info 5904,8424.71,454710.08,-446285.37
4437433,Global Finance Corp,2623476070,2025-03-12,USD,Primary Info 5905,Secondary Info 5905,262801.55,193530.13,69271.42
3029242,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 5906,Secondary Info 5906,292156.42,468896.02,-176739.6
1929498,Global Finance Corp,2623476070,2025-03-04,CAD,Primary Info 5907,Secondary Info 5907,352699.56,458145.85,-105446.29
2477220,Global Finance Corp,2623476070,2025-03-04,USD,Primary Info 5908,Secondary Info 5908,107150.03,395114.73,-287964.7
2471482,Global Finance Corp,2623476070,2025-03-01,USD,Primary Info 5909,Secondary Info 5909,434045.54,225168.34,208877.2
6592551,Global Finance Corp,2623476070,2025-03-09,USD,Primary Info 5910,Secondary Info 5910,496864.37,467722.46,29141.91
2319448,Global Finance Corp,2623476070,2025-03-11,JPY,Primary Info 5911,Secondary Info 5911,451513.84,482699.37,-31185.53
1378895,Global Finance Corp,2623476070,2025-03-18,INR,Primary Info 5912,Secondary Info 5912,221031.98,324312.44,-103280.46
3491026,Global Finance Corp,2623476070,2025-03-04,INR,Primary Info 5913,Secondary Info 5913,348164.08,286217.41,61946.67
2824208,Global Finance Corp,2623476070,2025-03-23,JPY,Primary Info 5914,Secondary Info 5914,316748.42,374408.32,-57659.9
2381920,Global Finance Corp,2623476070,2025-03-23,INR,Primary Info 5915,Secondary Info 5915,169146.44,380487.59,-211341.15
1411927,Global Finance Corp,2623476070,2025-03-17,CAD,Primary Info 5916,Secondary Info 5916,331167.62,40785.75,290381.87
9405008,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 5917,Secondary Info 5917,157104.55,374363.94,-217259.39
1552574,Global Finance Corp,2623476070,2025-03-20,USD,Primary Info 5918,Secondary Info 5918,485768.32,211910.7,273857.62
1782468,Global Finance Corp,2623476070,2025-03-22,INR,Primary Info 5919,Secondary Info 5919,51106.32,117898.12,-66791.8
3215371,Global Finance Corp,2623476070,2025-03-19,GBP,Primary Info 5920,Secondary Info 5920,424193.8,459763.73,-35569.93
2582845,Global Finance Corp,2623476070,2025-03-16,JPY,Primary Info 5921,Secondary Info 5921,338025.32,158726.13,179299.19
8841499,Global Finance Corp,2623476070,2025-03-15,GBP,Primary Info 5922,Secondary Info 5922,489746.36,105623.19,384123.17
3299922,Global Finance Corp,2623476070,2025-03-26,CAD,Primary Info 5923,Secondary Info 5923,161827.65,325191.46,-163363.81
5427419,Global Finance Corp,2623476070,2025-03-07,GBP,Primary Info 5924,Secondary Info 5924,48200.28,230103.42,-181903.14
2127247,Global Finance Corp,2623476070,2025-03-27,CAD,Primary Info 5925,Secondary Info 5925,125353.96,75154.59,50199.37
2920368,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 5926,Secondary Info 5926,72416.54,99391.55,-26975.01
3176484,Global Finance Corp,2623476070,2025-03-03,USD,Primary Info 5927,Secondary Info 5927,467010.97,59876.91,407134.06
1051318,Global Finance Corp,2623476070,2025-03-26,USD,Primary Info 5928,Secondary Info 5928,360801.61,361059.06,-257.45
1631767,Global Finance Corp,2623476070,2025-03-15,GBP,Primary Info 5929,Secondary Info 5929,274600.87,431564.9,-156964.03
1463369,Global Finance Corp,2623476070,2025-03-21,JPY,Primary Info 5930,Secondary Info 5930,419103.81,217060.48,202043.33
1534427,Global Finance Corp,2623476070,2025-03-13,INR,Primary Info 5931,Secondary Info 5931,177443.75,99671.06,77772.69
1864188,Global Finance Corp,2623476070,2025-03-15,AUD,Primary Info 5932,Secondary Info 5932,459296.59,152767.28,306529.31
2478420,Global Finance Corp,2623476070,2025-03-14,AUD,Primary Info 5933,Secondary Info 5933,206398.73,172803.82,33594.91
9422345,Global Finance Corp,2623476070,2025-03-24,EUR,Primary Info 5934,Secondary Info 5934,256484.45,125980.91,130503.54
2368652,Global Finance Corp,2623476070,2025-03-13,AUD,Primary Info 5935,Secondary Info 5935,90382.16,305818.88,-215436.72
1137875,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 5936,Secondary Info 5936,238612.06,485391.58,-246779.52
3044637,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 5937,Secondary Info 5937,199895.1,174992.42,24902.68
2617483,Global Finance Corp,2623476070,2025-03-10,CAD,Primary Info 5938,Secondary Info 5938,300296.57,109889.38,190407.19
3396622,Global Finance Corp,2623476070,2025-03-26,EUR,Primary Info 5939,Secondary Info 5939,7109.23,93529.57,-86420.34
1019789,Global Finance Corp,2623476070,2025-03-05,GBP,Primary Info 5940,Secondary Info 5940,187187.38,244736.07,-57548.69
1130821,Global Finance Corp,2623476070,2025-03-17,USD,Primary Info 5941,Secondary Info 5941,304879.26,8671.53,296207.73
1072239,Global Finance Corp,2623476070,2025-03-05,CAD,Primary Info 5942,Secondary Info 5942,314827.01,292400.14,22426.87
1759769,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 5943,Secondary Info 5943,219931.79,43789.5,176142.29
5218294,Global Finance Corp,2623476070,2025-03-19,CAD,Primary Info 5944,Secondary Info 5944,190914.02,49886.8,141027.22
1425617,Global Finance Corp,2623476070,2025-03-25,USD,Primary Info 5945,Secondary Info 5945,216209.41,184708.13,31501.28
1645470,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 5946,Secondary Info 5946,136299.23,348967.35,-212668.12
1159630,Global Finance Corp,2623476070,2025-03-17,INR,Primary Info 5947,Secondary Info 5947,249538.02,472560.51,-223022.49
1108229,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 5948,Secondary Info 5948,396849.97,430029.2,-33179.23
3083774,Global Finance Corp,2623476070,2025-03-25,JPY,Primary Info 5949,Secondary Info 5949,452362.77,133444.96,318917.81
1814043,Global Finance Corp,2623476070,2025-03-06,CAD,Primary Info 5950,Secondary Info 5950,410111.4,458379.02,-48267.62
2026643,Global Finance Corp,2623476070,2025-03-04,INR,Primary Info 5951,Secondary Info 5951,66289.36,21640.22,44649.14
6288474,Global Finance Corp,2623476070,2025-03-21,USD,Primary Info 5952,Secondary Info 5952,341991.3,443571.51,-101580.21
1975578,Global Finance Corp,2623476070,2025-03-18,GBP,Primary Info 5953,Secondary Info 5953,4329.71,391551.22,-387221.51
3217797,Global Finance Corp,2623476070,2025-03-19,USD,Primary Info 5954,Secondary Info 5954,92274.01,416522.98,-324248.97
3082117,Global Finance Corp,2623476070,2025-03-14,CAD,Primary Info 5955,Secondary Info 5955,242068.39,411091.92,-169023.53
1826029,Global Finance Corp,2623476070,2025-03-08,JPY,Primary Info 5956,Secondary Info 5956,308900.31,72907.12,235993.19
2061633,Global Finance Corp,2623476070,2025-03-03,JPY,Primary Info 5957,Secondary Info 5957,345297.52,76016.17,269281.35
1061803,Global Finance Corp,2623476070,2025-03-18,INR,Primary Info 5958,Secondary Info 5958,138560.58,453406.21,-314845.63
2941296,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 5959,Secondary Info 5959,160309.96,57660.06,102649.9
2924632,Global Finance Corp,2623476070,2025-03-16,USD,Primary Info 5960,Secondary Info 5960,151374.66,153451.27,-2076.61
8510512,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 5961,Secondary Info 5961,374283.45,44465.28,329818.17
5972548,Global Finance Corp,2623476070,2025-03-26,EUR,Primary Info 5962,Secondary Info 5962,7531.14,187813.61,-180282.47
1683444,Global Finance Corp,2623476070,2025-03-20,AUD,Primary Info 5963,Secondary Info 5963,173577.46,72360.91,101216.55
1388862,Global Finance Corp,2623476070,2025-03-23,GBP,Primary Info 5964,Secondary Info 5964,197407.05,365626.37,-168219.32
5180147,Global Finance Corp,2623476070,2025-03-14,JPY,Primary Info 5965,Secondary Info 5965,183034.95,35380.37,147654.58
2023047,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 5966,Secondary Info 5966,58712.37,102495.52,-43783.15
1630944,Global Finance Corp,2623476070,2025-03-04,USD,Primary Info 5967,Secondary Info 5967,23407.31,247946.33,-224539.02
2047945,Global Finance Corp,2623476070,2025-03-04,INR,Primary Info 5968,Secondary Info 5968,255635.48,457532.62,-201897.14
1255731,Global Finance Corp,2623476070,2025-03-04,AUD,Primary Info 5969,Secondary Info 5969,103752.39,290714.46,-186962.07
3071167,Global Finance Corp,2623476070,2025-03-02,AUD,Primary Info 5970,Secondary Info 5970,463069.52,353662.96,109406.56
8401237,Global Finance Corp,2623476070,2025-03-13,INR,Primary Info 5971,Secondary Info 5971,286668.24,82801.24,203867.0
2392817,Global Finance Corp,2623476070,2025-03-17,EUR,Primary Info 5972,Secondary Info 5972,237526.85,472387.01,-234860.16
3240789,Global Finance Corp,2623476070,2025-03-21,CAD,Primary Info 5973,Secondary Info 5973,232482.35,425260.46,-192778.11
1436844,Global Finance Corp,2623476070,2025-03-19,EUR,Primary Info 5974,Secondary Info 5974,377749.19,135118.27,242630.92
2734567,Global Finance Corp,2623476070,2025-03-17,GBP,Primary Info 5975,Secondary Info 5975,85469.51,91189.5,-5719.99
3104225,Global Finance Corp,2623476070,2025-03-12,CAD,Primary Info 5976,Secondary Info 5976,403273.39,339415.03,63858.36
8371389,Global Finance Corp,2623476070,2025-03-13,INR,Primary Info 5977,Secondary Info 5977,487796.53,91875.92,395920.61
1357866,Global Finance Corp,2623476070,2025-03-10,EUR,Primary Info 5978,Secondary Info 5978,346861.78,125095.85,221765.93
1228349,Global Finance Corp,2623476070,2025-03-07,INR,Primary Info 5979,Secondary Info 5979,9485.58,65536.37,-56050.79
2970221,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 5980,Secondary Info 5980,44116.97,422012.64,-377895.67
4593790,Global Finance Corp,2623476070,2025-03-08,USD,Primary Info 5981,Secondary Info 5981,448226.44,397221.89,51004.55
1775877,Global Finance Corp,2623476070,2025-03-11,INR,Primary Info 5982,Secondary Info 5982,316513.11,283030.7,33482.41
2142113,Global Finance Corp,2623476070,2025-03-06,AUD,Primary Info 5983,Secondary Info 5983,366952.99,29542.42,337410.57
2424296,Global Finance Corp,2623476070,2025-03-28,CAD,Primary Info 5984,Secondary Info 5984,262595.58,236554.15,26041.43
1271709,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 5985,Secondary Info 5985,178365.34,189728.72,-11363.38
2067567,Global Finance Corp,2623476070,2025-03-06,EUR,Primary Info 5986,Secondary Info 5986,14371.65,87953.9,-73582.25
2896424,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 5987,Secondary Info 5987,218313.75,386159.69,-167845.94
1503513,Global Finance Corp,2623476070,2025-03-26,GBP,Primary Info 5988,Secondary Info 5988,55258.09,433572.06,-378313.97
1816123,Global Finance Corp,2623476070,2025-03-13,AUD,Primary Info 5989,Secondary Info 5989,323295.47,317161.63,6133.84
1430901,Global Finance Corp,2623476070,2025-03-17,USD,Primary Info 5990,Secondary Info 5990,351156.31,387453.95,-36297.64
2557689,Global Finance Corp,2623476070,2025-03-22,GBP,Primary Info 5991,Secondary Info 5991,380130.72,87357.8,292772.92
2249565,Global Finance Corp,2623476070,2025-03-12,EUR,Primary Info 5992,Secondary Info 5992,316286.44,363200.76,-46914.32
2729297,Global Finance Corp,2623476070,2025-03-27,USD,Primary Info 5993,Secondary Info 5993,251129.17,305339.73,-54210.56
1063131,Global Finance Corp,2623476070,2025-03-17,GBP,Primary Info 5994,Secondary Info 5994,341860.17,152031.0,189829.17
2211753,Global Finance Corp,2623476070,2025-03-18,EUR,Primary Info 5995,Secondary Info 5995,86173.67,132289.74,-46116.07
6034766,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 5996,Secondary Info 5996,366254.71,177152.91,189101.8
1938036,Global Finance Corp,2623476070,2025-03-23,JPY,Primary Info 5997,Secondary Info 5997,24561.38,261497.78,-236936.4
8877590,Global Finance Corp,2623476070,2025-03-20,USD,Primary Info 5998,Secondary Info 5998,316041.56,488286.32,-172244.76
3400768,Global Finance Corp,2623476070,2025-03-06,CAD,Primary Info 5999,Secondary Info 5999,291189.74,485041.92,-193852.18
2107474,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 6000,Secondary Info 6000,14478.71,41241.6,-26762.89
1802472,Global Finance Corp,2623476070,2025-03-25,GBP,Primary Info 6001,Secondary Info 6001,82952.21,274118.08,-191165.87
2369211,Global Finance Corp,2623476070,2025-03-06,JPY,Primary Info 6002,Secondary Info 6002,403016.03,430626.22,-27610.19
2779566,Global Finance Corp,2623476070,2025-03-15,AUD,Primary Info 6003,Secondary Info 6003,31814.41,254107.28,-222292.87
2636224,Global Finance Corp,2623476070,2025-03-06,USD,Primary Info 6004,Secondary Info 6004,492667.42,293638.21,199029.21
1605866,Global Finance Corp,2623476070,2025-03-19,USD,Primary Info 6005,Secondary Info 6005,320353.47,320405.81,-52.34
7021207,Global Finance Corp,2623476070,2025-03-05,AUD,Primary Info 6006,Secondary Info 6006,351732.49,79402.92,272329.57
3111567,Global Finance Corp,2623476070,2025-03-14,GBP,Primary Info 6007,Secondary Info 6007,283024.21,25958.97,257065.24
2643629,Global Finance Corp,2623476070,2025-03-16,INR,Primary Info 6008,Secondary Info 6008,466724.05,206323.42,260400.63
8283089,Global Finance Corp,2623476070,2025-03-17,EUR,Primary Info 6009,Secondary Info 6009,13398.0,328461.14,-315063.14
2874511,Global Finance Corp,2623476070,2025-03-19,JPY,Primary Info 6010,Secondary Info 6010,87562.54,402297.23,-314734.69
2575025,Global Finance Corp,2623476070,2025-03-23,JPY,Primary Info 6011,Secondary Info 6011,240806.51,261218.15,-20411.64
2769904,Global Finance Corp,2623476070,2025-03-22,USD,Primary Info 6012,Secondary Info 6012,476926.93,102300.82,374626.11
2638308,Global Finance Corp,2623476070,2025-03-21,EUR,Primary Info 6013,Secondary Info 6013,389868.13,32697.63,357170.5
1578610,Global Finance Corp,2623476070,2025-03-13,INR,Primary Info 6014,Secondary Info 6014,120121.57,292007.1,-171885.53
1971286,Global Finance Corp,2623476070,2025-03-14,INR,Primary Info 6015,Secondary Info 6015,83282.98,474898.84,-391615.86
1737228,Global Finance Corp,2623476070,2025-03-14,CAD,Primary Info 6016,Secondary Info 6016,367099.69,430311.55,-63211.86
2899293,Global Finance Corp,2623476070,2025-03-23,JPY,Primary Info 6017,Secondary Info 6017,170901.1,498385.78,-327484.68
2745086,Global Finance Corp,2623476070,2025-03-06,CAD,Primary Info 6018,Secondary Info 6018,29073.22,455927.1,-426853.88
2145575,Global Finance Corp,2623476070,2025-03-04,GBP,Primary Info 6019,Secondary Info 6019,374240.25,371695.35,2544.9
3305119,Global Finance Corp,2623476070,2025-03-08,JPY,Primary Info 6020,Secondary Info 6020,340938.43,63196.36,277742.07
2153592,Global Finance Corp,2623476070,2025-03-03,USD,Primary Info 6021,Secondary Info 6021,237009.96,487164.93,-250154.97
3166742,Global Finance Corp,2623476070,2025-03-02,JPY,Primary Info 6022,Secondary Info 6022,466019.59,364140.41,101879.18
1122277,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 6023,Secondary Info 6023,306035.79,6220.52,299815.27
3387076,Global Finance Corp,2623476070,2025-03-20,GBP,Primary Info 6024,Secondary Info 6024,269755.62,139687.67,130067.95
1544403,Global Finance Corp,2623476070,2025-03-19,CAD,Primary Info 6025,Secondary Info 6025,462607.74,351105.54,111502.2
2399580,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 6026,Secondary Info 6026,430924.0,188312.64,242611.36
3395237,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 6027,Secondary Info 6027,273288.5,435238.65,-161950.15
2538595,Global Finance Corp,2623476070,2025-03-05,CAD,Primary Info 6028,Secondary Info 6028,476147.26,310179.39,165967.87
2805370,Global Finance Corp,2623476070,2025-03-08,USD,Primary Info 6029,Secondary Info 6029,245579.81,359263.63,-113683.82
1215521,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 6030,Secondary Info 6030,247585.26,446506.3,-198921.04
